cust_id ,trans_id ,trans_date,invoice_nbr,loc_nbr ,sales ,product_category ,payment_method,payment_status
9176,1010409,2018-06-20,100054835,40,2648,Accessories,Debit Card,completed
9177,1010410,2018-06-21,100054836,9,1120,Kid's Clothing,Debit Card,completed
9178,1010411,2018-06-22,100054837,44,1830,Footwear,UPI,completed
9179,1010412,2018-06-23,100054838,30,341,Footwear,Debit Card,completed
9180,1010413,2018-06-24,100054839,42,428,Accessories,UPI,completed
9181,1010414,2018-06-25,100054840,1,2639,Footwear,UPI,completed
9182,1010415,2018-06-26,100054841,18,3175,Bags,Debit Card,completed
9183,1010416,2018-06-27,100054842,19,2309,Beauty,Credit Card,completed
9184,1010417,2018-06-28,100054843,49,4838,Winter wear,UPI,completed
9185,1010418,2018-06-29,100054844,28,4305,Beauty,UPI,completed
9186,1010419,2018-06-30,100054845,38,2574,Footwear,Credit Card,completed
9187,1010420,2018-07-01,100054846,9,2135,Jewellery,UPI,completed
9188,1010421,2018-07-02,100054847,25,1514,Men's Clothing,UPI,completed
9189,1010422,2018-07-03,100054848,17,4744,Men's Clothing,Debit Card,completed
9190,1010423,2018-07-04,100054849,6,2160,Bags,UPI,completed
9191,1010424,2018-07-05,100054850,41,2265,Bags,UPI,completed
9192,1010425,2018-07-06,100054851,44,3392,Bags,UPI,completed
9193,1010426,2018-07-07,100054852,17,2998,Winter wear,Credit Card,completed
9194,1010427,2018-07-08,100054853,6,1491,Beauty,UPI,completed
9195,1010428,2018-07-09,100054854,9,4882,Accessories,Credit Card,completed
9196,1010429,2018-07-10,100054855,14,1484,Accessories,UPI,completed
9197,1010430,2018-07-11,100054856,44,1434,Accessories,UPI,completed
9198,1010431,2018-07-12,100054857,8,3501,Kid's Clothing,UPI,completed
9199,1010432,2018-07-13,100054858,34,4287,Men's Clothing,Credit Card,completed
9200,1010433,2018-07-14,100054859,43,2150,Bags,Credit Card,completed
9201,1010434,2018-07-15,100054860,22,679,Gym wear,Credit Card,completed
9202,1010435,2018-07-16,100054861,18,320,Beauty,UPI,completed
9203,1010436,2018-07-17,100054862,7,3952,Accessories,Debit Card,completed
9204,1010437,2018-07-18,100054863,4,4860,Gym wear,UPI,completed
9205,1010438,2018-07-19,100054864,4,4736,Winter wear,UPI,completed
9206,1010439,2018-07-20,100054865,50,3426,Women's Clothing,Credit Card,completed
9207,1010440,2018-07-21,100054866,5,2350,Gym wear,UPI,completed
9208,1010441,2018-07-22,100054867,7,3827,Accessories,Credit Card,completed
9209,1010442,2018-07-23,100054868,38,737,Jewellery,Credit Card,completed
9210,1010443,2018-07-24,100054869,27,1971,Gym wear,UPI,completed
9211,1010444,2018-07-25,100054870,45,4104,Bags,Credit Card,completed
9212,1010445,2018-07-26,100054871,43,4848,Gym wear,UPI,completed
9213,1010446,2018-07-27,100054872,16,4446,Kid's Clothing,Credit Card,completed
9214,1010447,2018-07-28,100054873,19,915,Men's Clothing,Credit Card,completed
9215,1010448,2018-07-29,100054874,27,1326,Beauty,Credit Card,completed
9216,1010449,2018-07-30,100054875,16,1169,Women's Clothing,Debit Card,completed
9217,1010450,2018-07-31,100054876,49,422,Kid's Clothing,Credit Card,completed
9218,1010451,2018-08-01,100054877,30,468,Accessories,UPI,completed
9219,1010452,2018-08-02,100054878,24,4494,Kid's Clothing,UPI,completed
9220,1010453,2018-08-03,100054879,26,4578,Men's Clothing,Debit Card,completed
9221,1010454,2018-08-04,100054880,50,3344,Bags,Credit Card,completed
9222,1010455,2018-08-05,100054881,44,1645,Kid's Clothing,UPI,completed
9223,1010456,2018-08-06,100054882,45,1624,Jewellery,Debit Card,completed
9224,1010457,2018-08-07,100054883,28,3301,Women's Clothing,Credit Card,completed
9225,1010458,2018-08-08,100054884,33,2833,Bags,UPI,completed
9226,1010459,2018-08-09,100054885,18,1186,Kid's Clothing,UPI,completed
9227,1010460,2018-08-10,100054886,26,2822,Jewellery,Debit Card,completed
9228,1010461,2018-08-11,100054887,28,1480,Accessories,Credit Card,completed
9229,1010462,2018-08-12,100054888,19,524,Women's Clothing,Debit Card,completed
9230,1010463,2018-08-13,100054889,43,2507,Winter wear,Debit Card,completed
9231,1010464,2018-08-14,100054890,25,2310,Jewellery,Credit Card,completed
9232,1010465,2018-08-15,100054891,31,4948,Beauty,UPI,completed
9233,1010466,2018-08-16,100054892,46,3579,Jewellery,UPI,completed
9234,1010467,2018-08-17,100054893,3,3633,Women's Clothing,Credit Card,completed
9235,1010468,2018-08-18,100054894,25,2823,Kid's Clothing,Credit Card,completed
9236,1010469,2018-08-19,100054895,18,3533,Winter wear,UPI,completed
9237,1010470,2018-08-20,100054896,8,626,Beauty,Debit Card,completed
9238,1010471,2018-08-21,100054897,1,1359,Women's Clothing,Credit Card,completed
9239,1010472,2018-08-22,100054898,1,1901,Jewellery,Credit Card,completed
9240,1010473,2018-08-23,100054899,43,2133,Men's Clothing,Credit Card,completed
9241,1010474,2018-08-24,100054900,18,2131,Kid's Clothing,Credit Card,completed
9242,1010475,2018-08-25,100054901,50,1826,Jewellery,Credit Card,completed
9243,1010476,2018-08-26,100054902,15,3837,Accessories,Debit Card,completed
9244,1010477,2018-08-27,100054903,30,2690,Men's Clothing,Credit Card,completed
9245,1010478,2018-08-28,100054904,42,2275,Kid's Clothing,Debit Card,completed
9246,1010479,2018-08-29,100054905,43,4597,Footwear,Credit Card,completed
9247,1010480,2018-08-30,100054906,26,1556,Gym wear,Credit Card,completed
9248,1010481,2018-08-31,100054907,14,1528,Kid's Clothing,Debit Card,completed
9249,1010482,2018-09-01,100054908,36,4672,Footwear,Debit Card,completed
9250,1010483,2018-09-02,100054909,16,4735,Accessories,Credit Card,completed
9251,1010484,2018-09-03,100054910,12,1938,Jewellery,Credit Card,completed
9252,1010485,2018-09-04,100054911,14,1473,Beauty,UPI,completed
9253,1010486,2018-09-05,100054912,37,2553,Kid's Clothing,Credit Card,completed
9254,1010487,2018-09-06,100054913,13,3996,Jewellery,Credit Card,completed
9255,1010488,2018-09-07,100054914,48,4874,Kid's Clothing,Debit Card,completed
9256,1010489,2018-09-08,100054915,17,3033,Winter wear,Credit Card,completed
9257,1010490,2018-09-09,100054916,8,3730,Men's Clothing,Credit Card,completed
9258,1010491,2018-09-10,100054917,42,561,Footwear,Debit Card,completed
9259,1010492,2018-09-11,100054918,50,2042,Winter wear,UPI,completed
9260,1010493,2018-09-12,100054919,49,4401,Winter wear,Debit Card,completed
9261,1010494,2018-09-13,100054920,45,2843,Kid's Clothing,Credit Card,completed
9262,1010495,2018-09-14,100054921,24,2721,Gym wear,Debit Card,completed
9263,1010496,2018-09-15,100054922,49,4251,Beauty,Credit Card,completed
9264,1010497,2018-09-16,100054923,7,3333,Women's Clothing,Credit Card,completed
9265,1010498,2018-09-17,100054924,41,3890,Accessories,Debit Card,completed
9266,1010499,2018-09-18,100054925,26,3612,Kid's Clothing,Credit Card,completed
9267,1010500,2018-09-19,100054926,16,3113,Kid's Clothing,Credit Card,completed
9268,1010501,2018-09-20,100054927,28,991,Men's Clothing,Credit Card,completed
9269,1010502,2018-09-21,100054928,10,1837,Footwear,Debit Card,completed
9270,1010503,2018-09-22,100054929,44,335,Men's Clothing,UPI,completed
9271,1010504,2018-09-23,100054930,11,2772,Men's Clothing,Debit Card,completed
9272,1010505,2018-09-24,100054931,6,513,Women's Clothing,Credit Card,completed
9273,1010506,2018-09-25,100054932,37,1645,Accessories,Credit Card,completed
9274,1010507,2018-09-26,100054933,7,4996,Kid's Clothing,Debit Card,completed
9275,1010508,2018-09-27,100054934,32,1146,Footwear,UPI,completed
9276,1010509,2018-09-28,100054935,22,2821,Accessories,UPI,completed
9277,1010510,2018-09-29,100054936,41,1448,Women's Clothing,Credit Card,completed
9278,1010511,2018-09-30,100054937,42,1215,Bags,UPI,completed
9279,1010512,2018-10-01,100054938,22,2758,Accessories,Credit Card,completed
9280,1010513,2018-10-02,100054939,27,3002,Footwear,UPI,completed
9281,1010514,2018-10-03,100054940,28,3763,Winter wear,Debit Card,completed
9282,1010515,2018-10-04,100054941,46,1228,Footwear,Debit Card,completed
9283,1010516,2018-10-05,100054942,2,4552,Men's Clothing,UPI,completed
9284,1010517,2018-10-06,100054943,34,327,Jewellery,Credit Card,completed
9285,1010518,2018-10-07,100054944,9,2027,Kid's Clothing,UPI,completed
9286,1010519,2018-10-08,100054945,47,4207,Gym wear,UPI,completed
9287,1010520,2018-10-09,100054946,5,2133,Accessories,Debit Card,completed
9288,1010521,2018-10-10,100054947,50,1807,Beauty,Debit Card,completed
9289,1010522,2018-10-11,100054948,8,3986,Bags,Credit Card,completed
9290,1010523,2018-10-12,100054949,37,3599,Men's Clothing,Credit Card,completed
9291,1010524,2018-10-13,100054950,38,4664,Accessories,Debit Card,completed
9292,1010525,2018-10-14,100054951,50,1489,Footwear,UPI,completed
9293,1010526,2018-10-15,100054952,23,3297,Men's Clothing,Credit Card,completed
9294,1010527,2018-10-16,100054953,27,2962,Jewellery,Debit Card,completed
9295,1010528,2018-10-17,100054954,44,1600,Gym wear,Debit Card,completed
9296,1010529,2018-10-18,100054955,34,2488,Kid's Clothing,UPI,completed
9297,1010530,2018-10-19,100054956,50,1435,Kid's Clothing,Credit Card,completed
9298,1010531,2018-10-20,100054957,23,1923,Winter wear,Debit Card,completed
9299,1010532,2018-10-21,100054958,20,2674,Women's Clothing,UPI,completed
9300,1010533,2018-10-22,100054959,50,3164,Men's Clothing,Debit Card,completed
9301,1010534,2018-10-23,100054960,40,3175,Men's Clothing,Credit Card,completed
9302,1010535,2018-10-24,100054961,1,550,Footwear,Credit Card,completed
9303,1010536,2018-10-25,100054962,8,3042,Footwear,UPI,completed
9304,1010537,2018-10-26,100054963,27,1728,Gym wear,Credit Card,completed
9305,1010538,2018-10-27,100054964,30,630,Winter wear,UPI,completed
9306,1010539,2018-10-28,100054965,14,4675,Accessories,Debit Card,completed
9307,1010540,2018-10-29,100054966,40,3236,Bags,UPI,completed
9308,1010541,2018-10-30,100054967,15,2614,Women's Clothing,Credit Card,completed
9309,1010542,2018-10-31,100054968,6,739,Jewellery,Credit Card,completed
9310,1010543,2018-11-01,100054969,47,1529,Bags,Debit Card,completed
9311,1010544,2018-11-02,100054970,27,1440,Women's Clothing,UPI,completed
9312,1010545,2018-11-03,100054971,33,2045,Beauty,Credit Card,completed
9313,1010546,2018-11-04,100054972,50,2857,Accessories,UPI,completed
9314,1010547,2018-11-05,100054973,49,3319,Kid's Clothing,Debit Card,completed
9315,1010548,2018-11-06,100054974,3,466,Beauty,UPI,completed
9316,1010549,2018-11-07,100054975,31,3543,Jewellery,UPI,completed
9317,1010550,2018-11-08,100054976,5,1481,Winter wear,Credit Card,completed
9318,1010551,2018-11-09,100054977,41,1997,Jewellery,UPI,completed
9319,1010552,2018-11-10,100054978,9,2910,Gym wear,Credit Card,completed
9320,1010553,2018-11-11,100054979,13,914,Bags,Debit Card,completed
9321,1010554,2018-11-12,100054980,18,3196,Bags,UPI,completed
9322,1010555,2018-11-13,100054981,5,771,Jewellery,Debit Card,completed
9323,1010556,2018-11-14,100054982,8,2990,Jewellery,Credit Card,completed
9324,1010557,2018-11-15,100054983,11,4521,Jewellery,Credit Card,completed
9325,1010558,2018-11-16,100054984,7,2026,Men's Clothing,Debit Card,completed
9326,1010559,2018-11-17,100054985,44,1076,Footwear,UPI,completed
9327,1010560,2018-11-18,100054986,19,1845,Men's Clothing,Debit Card,completed
9328,1010561,2018-11-19,100054987,48,2762,Women's Clothing,Credit Card,completed
9329,1010562,2018-11-20,100054988,24,2432,Accessories,UPI,completed
9330,1010563,2018-11-21,100054989,6,1914,Kid's Clothing,Credit Card,completed
9331,1010564,2018-11-22,100054990,38,536,Jewellery,UPI,completed
9332,1010565,2018-11-23,100054991,9,2552,Women's Clothing,Debit Card,completed
9333,1010566,2018-11-24,100054992,40,2515,Footwear,Credit Card,completed
9334,1010567,2018-11-25,100054993,36,1090,Men's Clothing,Credit Card,completed
9335,1010568,2018-11-26,100054994,20,1254,Beauty,Debit Card,completed
9336,1010569,2018-11-27,100054995,46,288,Footwear,Debit Card,completed
9337,1010570,2018-11-28,100054996,35,356,Accessories,Credit Card,completed
9338,1010571,2018-11-29,100054997,5,1899,Footwear,UPI,completed
9339,1010572,2018-11-30,100054998,38,951,Accessories,Debit Card,completed
9340,1010573,2018-12-01,100054999,5,4878,Accessories,Credit Card,completed
9341,1010574,2018-12-02,100055000,9,4859,Beauty,Debit Card,completed
9342,1010575,2018-12-03,100055001,8,2546,Winter wear,UPI,completed
9343,1010576,2018-12-04,100055002,12,1365,Kid's Clothing,UPI,completed
9344,1010577,2018-12-05,100055003,18,4772,Jewellery,Credit Card,completed
9345,1010578,2018-12-06,100055004,32,3430,Women's Clothing,UPI,completed
9346,1010579,2018-12-07,100055005,8,3320,Women's Clothing,UPI,completed
9347,1010580,2018-12-08,100055006,44,1492,Winter wear,UPI,completed
9348,1010581,2018-12-09,100055007,25,767,Women's Clothing,UPI,completed
9349,1010582,2018-12-10,100055008,6,2101,Footwear,Debit Card,completed
9350,1010583,2018-12-11,100055009,48,277,Beauty,Credit Card,completed
9351,1010584,2018-12-12,100055010,36,903,Bags,Credit Card,completed
9352,1010585,2018-12-13,100055011,22,4673,Gym wear,Credit Card,completed
9353,1010586,2018-12-14,100055012,26,4651,Winter wear,Credit Card,completed
9354,1010587,2018-12-15,100055013,39,1142,Jewellery,UPI,completed
9355,1010588,2018-12-16,100055014,46,972,Bags,UPI,completed
9356,1010589,2018-12-17,100055015,21,832,Men's Clothing,Credit Card,completed
9357,1010590,2018-12-18,100055016,15,1391,Jewellery,Credit Card,completed
9358,1010591,2018-12-19,100055017,24,611,Winter wear,Credit Card,completed
9359,1010592,2018-12-20,100055018,18,4476,Gym wear,UPI,completed
9360,1010593,2018-12-21,100055019,9,463,Men's Clothing,Debit Card,completed
9361,1010594,2018-12-22,100055020,20,856,Beauty,Credit Card,completed
9362,1010595,2018-12-23,100055021,2,986,Accessories,UPI,completed
9363,1010596,2018-12-24,100055022,42,2884,Kid's Clothing,Credit Card,completed
9364,1010597,2018-12-25,100055023,27,649,Bags,Debit Card,completed
9365,1010598,2018-12-26,100055024,49,4664,Men's Clothing,UPI,completed
9366,1010599,2018-12-27,100055025,2,3494,Bags,Debit Card,completed
9367,1010600,2018-12-28,100055026,30,4134,Kid's Clothing,UPI,completed
9368,1010601,2018-12-29,100055027,20,2254,Kid's Clothing,Credit Card,completed
9369,1010602,2018-12-30,100055028,45,3942,Bags,Credit Card,completed
9370,1010603,2018-12-31,100055029,44,797,Kid's Clothing,Debit Card,completed
9371,1010604,2019-01-01,100055030,15,3724,Gym wear,UPI,completed
9372,1010605,2019-01-02,100055031,45,3224,Jewellery,Debit Card,completed
9373,1010606,2019-01-03,100055032,43,2899,Women's Clothing,UPI,completed
9374,1010607,2019-01-04,100055033,21,2249,Winter wear,Debit Card,completed
9375,1010608,2019-01-05,100055034,13,3637,Women's Clothing,UPI,completed
9376,1010609,2019-01-06,100055035,48,1498,Gym wear,Credit Card,completed
9377,1010610,2019-01-07,100055036,28,4383,Kid's Clothing,Credit Card,completed
9378,1010611,2019-01-08,100055037,15,3309,Footwear,Debit Card,completed
9379,1010612,2019-01-09,100055038,27,2454,Jewellery,Credit Card,completed
9380,1010613,2019-01-10,100055039,12,2859,Footwear,Credit Card,completed
9381,1010614,2019-01-11,100055040,8,3671,Winter wear,Credit Card,completed
9382,1010615,2019-01-12,100055041,31,684,Accessories,UPI,completed
9383,1010616,2019-01-13,100055042,30,3307,Accessories,UPI,completed
9384,1010617,2019-01-14,100055043,48,1289,Accessories,Credit Card,completed
9385,1010618,2019-01-15,100055044,37,1090,Men's Clothing,Credit Card,completed
9386,1010619,2019-01-16,100055045,9,4750,Jewellery,UPI,completed
9387,1010620,2019-01-17,100055046,25,3193,Kid's Clothing,UPI,completed
9388,1010621,2019-01-18,100055047,16,2473,Footwear,Debit Card,completed
9389,1010622,2019-01-19,100055048,20,496,Jewellery,Credit Card,completed
9390,1010623,2019-01-20,100055049,50,2813,Winter wear,Credit Card,completed
9391,1010624,2019-01-21,100055050,35,3525,Men's Clothing,Debit Card,completed
9392,1010625,2019-01-22,100055051,6,3796,Bags,Debit Card,completed
9393,1010626,2019-01-23,100055052,17,444,Kid's Clothing,Debit Card,completed
9394,1010627,2019-01-24,100055053,23,4217,Bags,Credit Card,completed
9395,1010628,2019-01-25,100055054,18,2487,Accessories,Credit Card,completed
9396,1010629,2019-01-26,100055055,47,1592,Jewellery,Credit Card,completed
9397,1010630,2019-01-27,100055056,40,4523,Gym wear,Credit Card,completed
9398,1010631,2019-01-28,100055057,43,2529,Bags,UPI,completed
9399,1010632,2019-01-29,100055058,10,3518,Gym wear,Debit Card,completed
9400,1010633,2019-01-30,100055059,28,2535,Bags,UPI,completed
9401,1010634,2019-01-31,100055060,34,3652,Kid's Clothing,Credit Card,completed
9402,1010635,2019-02-01,100055061,36,3991,Gym wear,Debit Card,completed
9403,1010636,2019-02-02,100055062,37,2302,Accessories,Credit Card,completed
9404,1010637,2019-02-03,100055063,19,1595,Footwear,UPI,completed
9405,1010638,2019-02-04,100055064,13,2622,Footwear,UPI,completed
9406,1010639,2019-02-05,100055065,45,348,Women's Clothing,Debit Card,completed
9407,1010640,2019-02-06,100055066,38,768,Jewellery,Credit Card,completed
9408,1010641,2019-02-07,100055067,15,3766,Bags,Credit Card,completed
9409,1010642,2019-02-08,100055068,41,2472,Women's Clothing,Debit Card,completed
9410,1010643,2019-02-09,100055069,19,647,Footwear,Debit Card,completed
9411,1010644,2019-02-10,100055070,48,1694,Beauty,UPI,completed
9412,1010645,2019-02-11,100055071,30,1713,Bags,UPI,completed
9413,1010646,2019-02-12,100055072,17,1063,Accessories,Credit Card,completed
9414,1010647,2019-02-13,100055073,23,2535,Accessories,UPI,completed
9415,1010648,2019-02-14,100055074,46,4193,Accessories,Credit Card,completed
9416,1010649,2019-02-15,100055075,37,1300,Men's Clothing,Debit Card,completed
9417,1010650,2019-02-16,100055076,42,1992,Accessories,UPI,completed
9418,1010651,2019-02-17,100055077,46,1626,Jewellery,UPI,completed
9419,1010652,2019-02-18,100055078,5,4464,Winter wear,Debit Card,completed
9420,1010653,2019-02-19,100055079,44,1468,Men's Clothing,Debit Card,completed
9421,1010654,2019-02-20,100055080,4,2453,Accessories,Credit Card,completed
9422,1010655,2019-02-21,100055081,29,4245,Men's Clothing,UPI,completed
9423,1010656,2019-02-22,100055082,43,3695,Bags,UPI,completed
9424,1010657,2019-02-23,100055083,34,4696,Women's Clothing,Debit Card,completed
9425,1010658,2019-02-24,100055084,24,4284,Bags,Credit Card,completed
9426,1010659,2019-02-25,100055085,6,529,Women's Clothing,Credit Card,completed
9427,1010660,2019-02-26,100055086,7,4148,Bags,UPI,completed
9428,1010661,2019-02-27,100055087,22,954,Men's Clothing,UPI,completed
